website,date of discovery or report,city,STATE,source,reported phenomenon other than swastika,reported phenomenon other than swastika 2,reported phenomenon other than swastika 3,accompanying text,accompanying visual signs,Nazi Reference,media,locations,site of documented incident,structure,url_to_jpg,target,target,Trump Supporter,culprit, ,notes,Actor 1,Move 1,"Actor 1
Move 1",Actor 2,Move 2,"Actor 2
Move 2",Actor 3,Move 3,"Actor 3
Move 3",Actor 4,Move 4,"Actor 4
Move 4",Number of Moves,Classification of Incident,reported phenomenon broad classification,combined moves,combined actors,combined targets,Trump Mention,Police Involvement,Police Move,Religious Leader Involvement,Letters/Statements Issued,Clean Up/Cover Up,Clean Up/Cover Up Actor,suspension/denial of access to space,Other Move,Other Actor,Policy/Committee/System Created,Gathering/Protest/Vigil/Demonstration Held,Victim Support,Support Metagenre,Silence Metagenre
http://www.timesofisrael.com/swastikas-found-in-posted-on-la-ny-homes/,2/12/2017,Brooklyn,NY,International News,none,,,,,no,ink,apartment ,private property,hallway,http://antisemitism.org.il/sites/default/files/2017151.jpg,Jewish Community,,FALSE,,The New York Police Department’s hate-crimes Task Force is investigating the incident.,"Many haredi Orthodox Jews, including Holocaust survivors, live in the building. Also reported internationally here: http://www.antisemitism.org.il/article/112055/swastika-graffiti-found-orthodox-williamsburg-enclave",police/sheriff,other,"police/sheriff
other",,,"
",,,"
",,,"
",1,Other,none,other,other,Jewish Community,FALSE,TRUE,other,FALSE,FALSE,FALSE,None,FALSE,TRUE,police/sheriff,FALSE,FALSE,FALSE,FALSE,TRUE
http://www.timesofisrael.com/swastikas-found-in-posted-on-la-ny-homes/,2/12/2017,Los Angeles,CA,International News,none,,,You're-Gonna-Burn,,yes,ink,private property,private property,note,,Jewish Community,,FALSE,,"""The Ventura County Sheriff’s Office has launched a task force in response to the incident and is collaborating with federal law enforcement agencies to identify the suspects, deputies said""",Spree: six private homes and the Chabad House,police/sheriff,other,"police/sheriff
other",,,"
",,,"
",,,"
",1,Other,none,other,other,Jewish Community,FALSE,TRUE,other,FALSE,FALSE,FALSE,None,FALSE,TRUE,police/sheriff,FALSE,FALSE,FALSE,FALSE,TRUE
save/http://www.timesofisrael.com/swastikas-found-in-posted-on-la-ny-homes/,2/12/2017,Los Angeles,CA,International News,none,,,,,no,ink,chabad house,religious institution,note,,Jewish Community,,FALSE,,"""The Ventura County Sheriff’s Office has launched a task force in response to the incident and is collaborating with federal law enforcement agencies to identify the suspects, deputies said""",Spree: six private homes and the Chabad House,police/sheriff,other,"police/sheriff
other",,,"
",,,"
",,,"
",1,Other,none,other,other,Jewish Community,FALSE,TRUE,other,FALSE,FALSE,FALSE,None,FALSE,TRUE,police/sheriff,FALSE,FALSE,FALSE,FALSE,TRUE
https://www.orlandosentinel.com/news/education/os-swastika-seminole-school-bus-20170228-story.html,2/15/2017,Longwood,FL,Local News,graffiti,,,Why-are-the-Ovens-Getting-Hotter?,,yes,ink,middle school,K-12,bus,,Jewish Community,,FALSE,student,school district punished the student,,school administration,suspension/denial of access to space,"school administration
suspension/denial of access to space",,,"
",,,"
",,,"
",1,Graffiti,graffiti,suspension/denial of access to space,suspension/denial of access to space,Jewish Community,FALSE,FALSE,no involvement,FALSE,FALSE,FALSE,None,TRUE,FALSE,None,FALSE,FALSE,FALSE,FALSE,TRUE
https://www.dailystormer.com/seattle-diverse-theater-terrorized-by-nazi-posters/,2/15/2017,Seattle,WA,Local News,neo-Nazi-posters,,,Where-will-you-be-when-the-race-war-begins?; when-the-world-burns?; Join-your-local-Nazis!; Congregating-near-you!; The-Attomwaffen-Division,,yes,ink,theatre,college,exterior door ,https://dailystormer.su/wp-content/uploads/2017/02/1487280129-16806861_10154543614711939_3429565691184532566_n.jpg,Non-White Community,,FALSE,self-identified neo-nazi organization,,"pro-nazi posters plastered to University of WA theatre; Flyer credits Ironmarch.com, who says on their website: Iron Marchâ€™s site says ""Iron March is a global online fascist community that seeks to become the Forge of the 21st Century Fascist by establishing an online Fascist Space so as to foster and develop internet resources dedicated to the study, understanding and practice of the Fascist Worldview and Lifestyle; and a global Fascist Fraternity in the world for the purpose of creating a non-movement/party form of association between fascists that can in turn lead to the strengthening of existing or formation of new movements that engage in our common struggle worldwide."" But flyers likely distributed by Twitter account Illegal Aaryan. Image of the pro-Nazi Atomwaffen Division from the article: https://dailystormer.su/wp-content/uploads/2017/02/Screenshot-from-2017-02-17-13-18-59-618x264.png",,,"
",,,"
",,,"
",,,"
",0,Other,other,,,Non-White Community,FALSE,FALSE,no involvement,FALSE,FALSE,FALSE,None,FALSE,FALSE,None,FALSE,FALSE,FALSE,FALSE,FALSE
http://www.fox25boston.com/news/westwood-school-working-with-synagogue-after-finding-swastika/494541339,2/15/2017,Westwood,MA,Local News,none,,,,,no,unidentified,high school,K-12,bulletin board,,,,FALSE,,"email by principal to parent that day and principal reached out to the local synagogue ""just down the street""; ""Rabbi Citrin has offered to visit the school and educate students about what the swastika symbolizes for Jewish people and other minorities who were persecuted during the Holocaust.""",,school administration,letters/statements,"school administration
letters/statements",religious leaders,policy/committee/system creation,"religious leaders
policy/committee/system creation",,,"
",,,"
",2,Other,none,"letters/statements, policy/committee/system creation","school administration, religious leaders",,FALSE,FALSE,no involvement,TRUE,TRUE,FALSE,None,FALSE,FALSE,None,TRUE,FALSE,FALSE,TRUE,FALSE
http://www.palmbeachpost.com/news/crime--law/new-swastika-found-drawn-boys-bathroom-boca-middle-school/MTMBZ7GcZmcHipv0VgCTZM/,2/16/2017,Boca Raton,FL,Local News,none,,,Heil-Hitler,,yes,unidentified,middle school,K-12,bathroom,,,,FALSE,,,,,,"
",,,"
",,,"
",,,"
",0,Other,none,,,,FALSE,FALSE,no involvement,FALSE,FALSE,FALSE,None,FALSE,FALSE,None,FALSE,FALSE,FALSE,FALSE,FALSE
https://thepublicsradio.org/post/swastika-found-painted-dumpster-outside-providence-ymca#stream/0,2/16/2017,Providence,RI,Local News,graffiti,,,,,no,paint,urban building,local business,dumpster,http://mediad.publicbroadcasting.net/p/wrni/files/styles/large/public/201702/swastika_ymca_bshaykin.jpg,,,FALSE,,Not in response to this incident but already in place: Providence Mayor Jorge Elorza launched a hate-crime hotline in December after reports of an uptick in harassment for minority residents. Elorza says those reports will be collected and monitored for trends.,YMCA,mayor/council member,policy/committee/system creation,"mayor/council member
policy/committee/system creation",,,"
",,,"
",,,"
",1,Graffiti,graffiti,policy/committee/system creation,policy/committee/system creation,,FALSE,FALSE,no involvement,FALSE,FALSE,FALSE,None,FALSE,FALSE,None,TRUE,FALSE,FALSE,TRUE,FALSE
http://onlineathens.com/local-news/2017-02-17/swastika-left-note-watkinsville-restaurant-closed-day-without-immigrants,2/17/2017,Athens,GA,Local News,none,,,Build-the-Wall; Trump-Train-Woo-Woo!!; You-just-got-your-last- peso-from-my-family-see-you-in-Mex; Then-I-cannot-support-you!; F**k-U; never-again,,no,ink,urban building,local business,flyer,http://onlineathens.com/sites/default/files/styles/slideshow__640x360/public/images/1318228_web1_la-pa.jpg?itok=pWZfMwEe,Immigrant Community,,FALSE,,"Restaurant closed for ""A Day Without Immigrants"" and these were the responses written on the note on the door, but some people came the next day to support the business with their business.",Happened Day after Without Immigrants Protest,business owner,victim support,"business owner
victim support",,,"
",,,"
",,,"
",1,Other,none,victim support,victim support,Immigrant Community,TRUE,FALSE,no involvement,FALSE,FALSE,FALSE,None,FALSE,FALSE,None,FALSE,FALSE,TRUE,TRUE,FALSE
http://www.sfgate.com/crime/article/Swastikas-and-Mengele-sprayed-on-Marina-10941972.php,2/17/2017,San Francisco,CA,Local News,hate-crime,,,Joe-Mengele,,yes,paint,apartment ,private property,garage door,http://ww3.hdnux.com/photos/57/24/06/12403078/5/920x920.jpg,multiple,,FALSE,,"woman who emigrated from Iran who lived in apartment complex started a to raise money to give to Southern Poverty Law Center because she said â€œMy goal was to ultimately channel the energy in a positive way as it is a painful incident for me personally, but also I wanted to address the larger issue of hate-crimes occurring across the country and support a cause that works to that end,â€ Vaghedi said in an email.","""Joe Mengele"" is infamous Nazi physician who tortured and experimented on Holocaust victim",neighbors,other,"neighbors
other",,,"
",,,"
",,,"
",1,Crime,hate-crime,other,other,multiple,FALSE,FALSE,no involvement,FALSE,FALSE,FALSE,None,FALSE,TRUE,neighbors,FALSE,FALSE,FALSE,FALSE,FALSE
http://www.startribune.com/u-police-investigate-latest-antisemitic-postings-on-campus/414140383/,2/17/2017,Minneapolis,MN,Local News,antisemitic-posting,,,White-Man-are-you-sick-of-the-Jews-destroying-your-country-through-mass-immigration-and-degeneracy?; Join-us-in-the-struggle-for-global-white-supremacy-at-The-Daily-Stormer.,,no,ink,common space,college,utility pole,,Non-White Community,Jewish Community,FALSE,,"Steve Hunegs, executive director of the Jewish Community Relations Council of Minnesota and the Dakotas (JCRC), issued a statement Friday evening “condemning the hateful and antisemitic flyers posted around the University of Minnesota.”",,religious leaders,letters/statements,"religious leaders
letters/statements",,,"
",,,"
",,,"
",1,Other,other,letters/statements,letters/statements,"Non-White Community, Jewish Community",FALSE,FALSE,no involvement,FALSE,TRUE,FALSE,None,FALSE,FALSE,None,FALSE,FALSE,FALSE,FALSE,FALSE
http://www.pennlive.com/news/2017/02/shippensburg_high_school_spiri.html,2/17/2017,Shippensburg,PA,Local News,hate-speech,vandalism,,,,no,paint,high school,K-12,rock,http://image.pennlive.com/home/penn-media/width620/img/news/photo/2017/02/17/rock2jpeg-cab50e5ba89b7068.jpeg,,,FALSE,,The superintendent denounced the act. The school had painted over the symbols within an hour after they were discovered. It is now investigating the incident.,,school administration,letters/statements,"school administration
letters/statements",school administration,clean up/cover up,"school administration
clean up/cover up",,,"
",,,"
",2,Other,vandalism,"letters/statements, clean up/cover up","school administration, school administration",,FALSE,FALSE,no involvement,FALSE,TRUE,TRUE,school administration,FALSE,FALSE,None,FALSE,FALSE,FALSE,FALSE,TRUE
https://www.wilsonpost.com/news/sign-vandalized-with-swastika-near-mt-juliet/article_b8764095-f547-5f67-b993-1ff2b4ed15fa.html,2/17/2017,Mt. Juliet,TN,Local News,vandalism,,,,,no,paint,highway,public space,sign,https://bw-11f9e78e4899a78dedd439fc583b6693-bwcore.s3.amazonaws.com/articles/Swastika-pic.png,,,FALSE,,"County Sheriff's Office Lt. Scott Moore ""We take such things seriously and won't tolerate them,"" he said. ""Some people are attention getters and have a rush of adrenaline when they do things like this. This particular sign looks precise and it had to have taken some time.""",,police/sheriff,other,"police/sheriff
other",police/sheriff,letters/statements,"police/sheriff
letters/statements",,,"
",,,"
",2,Vandalism,vandalism,"other, letters/statements","police/sheriff, police/sheriff",,FALSE,TRUE,other,FALSE,TRUE,FALSE,None,FALSE,TRUE,police/sheriff,FALSE,FALSE,FALSE,FALSE,TRUE
https://nypost.com/2017/03/06/man-arrested-for-drawing-swastikas-in-penn-station/,2/18/2017,New York,NY,Tabloid paper,hate-graffiti,hate-crime,,,,no,ink,train station,public transportation,bathroom,,Latinx Community,,FALSE,non-white male,,"Spree: eight drawn around the train hub between 2/18 and 2/19. ""Mexicans Go Home,"" ""KKK,"" found on train station walls in same pen but he did not admit it.",,,"
",,,"
",,,"
",,,"
",0,Graffiti,graffiti,,,Latinx Community,FALSE,FALSE,no involvement,FALSE,FALSE,FALSE,None,FALSE,FALSE,None,FALSE,FALSE,FALSE,FALSE,FALSE
http://www.kentlive.news/a-swastika-has-been-sprayed-on-to-a-slide-in-a-park-in-rochester/story-30145977-detail/story.html,2/18/2017,Rochester,NY,Local News,graffiti,,,I'm-Watching,,no,paint,public park,park,playground,,,,FALSE,,,,,,"
",,,"
",,,"
",,,"
",0,Graffiti,graffiti,,,,FALSE,FALSE,no involvement,FALSE,FALSE,FALSE,None,FALSE,FALSE,None,FALSE,FALSE,FALSE,FALSE,FALSE
https://lasvegassun.com/news/2017/feb/21/swastika-painted-on-front-door-of-cheyenne-high-sc/,2/20/2017,Las Vegas,NV,Local News,graffiti,,,,,no,paint,high school,K-12,exterior door ,,,,FALSE,,graffiti painted overs before classes resumed (was a three day weekend); letter from principal to the community,,school administration,clean up/cover up,"school administration
clean up/cover up",school administration,letters/statements,"school administration
letters/statements",,,"
",,,"
",2,Graffiti,graffiti,"clean up/cover up, letters/statements","school administration, school administration",,FALSE,FALSE,no involvement,FALSE,TRUE,TRUE,school administration,FALSE,FALSE,None,FALSE,FALSE,FALSE,FALSE,TRUE
