website,date of discovery or report,date,city,STATE,source,reported phenomenon other than swastika,reported phenomenon other than swastika 2,reported phenomenon other than swastika 3,accompanying text,accompanying visual signs,Nazi Reference,media,place,category of place,structure,url_to_jpg,target,target,culprit, ,notes,Actor 1,Move 1,"Actor 1
Move 1",Actor 2,Move 2,"Actor 2
Move 2",Actor 3,Move 3,"Actor 3
Move 3",Actor 4,Move 4,"Actor 4
Move 4",Number of Moves,Classification of Incident,reported phenomenon broad classification,combined moves,combined actors,combined targets,Police Involvement,Police Move,Religious Leader Involvement,Letters/Statements Issued,Clean Up/Cover Up,Clean Up/Cover Up Actor,suspension/denial of access to space,Other Move,Other Actor,Policy/Committee/System Created,Gathering/Protest/Vigil/Demonstration Held,Victim Support,Support,Silence
https://collegian.com/2019/09/category-news-swastika-drawing-found-on-wall-in-aggie-village/,9/18/19,Sept-2019,Fort Collins,CO,Student Newspaper,none,,,,,No,,student housing,college,exterior urban wall,,,,,"Director of University Housing Helena Gardner sent an email to Aggie Village residents at 10:25 p.m. last night addressing the drawing.

“Our campus is already struggling with so much anger and pain,” Gardner wrote. “And that is even more reason to reiterate: the use of symbols of hate and violence is not acceptable in our community and causes lasting harm.”

Earlier in the evening, University Housing hosted a round table conversation regarding racism, bias and free speech issues. Gardner said they will schedule a similar conversation at Aggie Village next week.

“This is just the beginning of what we hope will be an engaged process to explore and address these topics as a community as we move through this year,” Gardner wrote.

In her fall address Thursday, Colorado State University President Joyce McConnell confirmed the incident. 

“Last night, we discovered a swastika on the wall in one of our apartment complexes,” McConnell said. “Whether individual or institutional, racism and bias is antithetical to the core mission of excellent higher education.”

Anyone who witnessed this incident or may have information about it has been asked to contact CSUPD at 970-491-6425 or submit a bias report on the CSU Support and Safety website.",,school administration,letters/statements,"school administration
letters/statements",school administration,gathering/protest/vigil/demonstration,"school administration
gathering/protest/vigil/demonstration",police/sheriff,other,"police/sheriff
other",school administration,victim support,"school administration
victim support",4,None,none,"letters/statements, gathering/protest/vigil/demonstration, other, victim support","school administration, school administration, police/sheriff, school administration",,True,other,0,True,False,None,False,True,police/sheriff,0,1,1,True,True
https://dailyvoice.com/new-york/clarkstown/news/swastikas-found-carved-into-starbucks-bathroom-door-in-rockland/775766/,9/18/19,Sept-2019,Nyack ,NY,Aggregate Community News Platform,crime,,,,,No,wood,coffee shop,local business,bathroom door,,,,,"The discovery of two swastikas carved into the bathroom door of a Starbucks in Rockland County has drawn ire from both local and state officials.

It's also caused officials to hammer the Starbucks' management in Nyack where the event took place more than three weeks ago, was not reported to police, and the fact that the swastikas were still visible, said Rockland County Executive Ed Day.

Gov. Andrew Cuomo is also outraged that the crime was not reported and the doors are still in the restroom at the coffee shop located at 80 Main St., Nyack.


One of the swastikas on the Starbucks door.Ed Day/Facebook
The governor announced he is directing the state police's hate-crimes Task Force to look into the incident and to punish those responsible to the ""fullest extent of the law.""

""antiSemitism and hate in all its forms are repugnant to New York's values of inclusion, diversity and acceptance - and we will continue to call out cowardly acts of hate whenever and wherever we see them,"" Cuomo said.

Day is especially taking aim at Starbucks who he says failed to report the crime or remove the door. The county executive said on Facebook that the county's Human Rights Commissioner checked to see if the crime and had been reported, and the answer was an unbelievable ""No"". 

""Worse yet, we today confirmed with law enforcement that this happened approximately three weeks ago, was still up in the bathroom today and Starbucks either did not see it or simply did not report it,"" Day said. ""The police are still awaiting a report from Starbucks which we are told is finally forthcoming. Obviously any evidence that may have been obtained with prompt notification to the police has long disappeared.""

Now he is calling on the store's management to justify not notifying the police and for customers to decide if they want to ask the manager about the incident.

""The cavalier attitude by Starbucks Nyack to this incident is both shocking and disgusting,"" Day said.",,representative/senator,letters/statements,"representative/senator
letters/statements",police/sheriff,other,"police/sheriff
other",,,"
",,,"
",2,Crime,other,"letters/statements, other","representative/senator, police/sheriff",,True,other,0,True,False,None,False,True,police/sheriff,0,0,0,False,True
https://www.wfsb.com/news/student-thought-it-was-funny-to-spray-swastika-with-deodorant-school-official-says/article_64f73268-dafc-11e9-8ae5-c34ba0ecb114.html,9/19/19,Sept-2019,Southington,CT,Local News,none,,,,,No,deodorant,high school,K-12,sidewalk,,,,,"Superintendent Timothy Connellan sent a letter to parents on Thursday explaining the incident.  When interviewed, the student told school officials that student ""thought it was funny.""

The student was disciplined, according to Connellan. However, the details of the punishment were not released.

""As a community, we do not think of actions such as these as 'funny,'"" he wrote in the letter. ""They are in fact deplorable and these symbols of hatred have no place in our public schools.""

Connellan said the school system would consult with some of the area's Coalition for Social Justice partners about what it can do to teach and have a dialogue about the issues.



",,school administration,clean up/cover up,"school administration
clean up/cover up",school administration,suspension/denial of access to space,"school administration
suspension/denial of access to space",school administration,letters/statements,"school administration
letters/statements",school administration,policy/committee/system creation,"school administration
policy/committee/system creation",4,None,none,"clean up/cover up, suspension/denial of access to space, letters/statements, policy/committee/system creation","school administration, school administration, school administration, school administration",,False,no involvement,0,True,True,school administration,True,False,None,1,0,0,True,True
https://www.jta.org/quick-reads/wisconsin-synagogue-vandalized-with-swastika-and-jude,9/24/19,Sept-2019,Racine,WI,Religious Journal,Nazi-imagery,Nazi-symbol,,,,No,spray paint,synagogue,religious institution,exterior window,,Jewish Community,,,"There were also symbols resembling the Nazi-style SS logo, the synagogue’s president, Joyce Placzkowski told the Wisconsin Jewish Chronicle

Placzkowski said the synagogue would add more security, according to the Chronicle.

The city’s mayor, Cory Mason, condemned the incident in a Facebook post.

“It’s deeply disturbing that this horrendous act was committed the week before Jewish people will celebrate the High Holy Holidays of Rosh Hashanah and Yom Kippur, which are intended to be a time of reflection and celebration,” he wrote. “This is a clear act-of-hate, and antisemitism of any kind has no place in our City.”",,business owner,other,"business owner
other",mayor/council member,letters/statements,"mayor/council member
letters/statements",,,"
",,,"
",2,Other,Nazi-symbol,"other, letters/statements","business owner, mayor/council member",Jewish Community,False,no involvement,0,True,False,None,False,True,business owner,0,0,0,False,False
https://www.northjersey.com/story/news/bergen/glen-rock/2019/09/26/glen-rock-nj-officials-find-swastikas-middle-school-bathroom/3777095002/,9/26/19,Sept-2019,Glenrock,NJ,Aggregate Community News Platform,antisemitic-symbols,,,,,No,pencil,middle school,K-12,bathroom,,,,,"
A suspect was not located, Charleston said.

“The district will make every effort to identify the offender, including reviewing hallway video surveillance and speaking with students who were issued bathroom passes this morning and yesterday,” Charleston said in the letter.

Two swastikas were found on Glen Rock public school property in the spring. 

On June 6, a teacher discovered the swastika etched on a classroom wall at Glen Rock High School, district officials said. On May 28, a swastika was drawn on a wall in a bathroom shared by the middle school and high school. The schools share a campus.


""As of this time there is no evidence to support that this incident is related to the swastikas found at the school during the previous school year,"" Police Chief Dean Ackermann said.",,school administration,letters/statements,"school administration
letters/statements",police/sheriff,other,"police/sheriff
other",,,"
",,,"
",2,Symbol,antisemitic-symbol,"letters/statements, other","school administration, police/sheriff",,True,other,0,True,False,None,False,True,police/sheriff,0,0,0,False,True
https://www.dakotanewsnow.com/content/news/Authorities-investigating-after-vandals-paint-swastikas-on-Rock-Valley-bridge-561439521.html,9/26/19,Sept-2019,Rock Valley,IA,Local News,vandalism,,,,,No,paint,urban street,public space,bridge,,,,,police investigating,,police/sheriff,other,"police/sheriff
other",,,"
",,,"
",,,"
",1,Vandalism,vandalism,other,other,,True,other,0,False,False,None,False,True,police/sheriff,0,0,0,False,True
http://westchester.news12.com/story/41109716/students-discover-offensive-graffiti-at-scarsdale-high-school,9/26/19,Sept-2019,Scarsdale,MA,Local News,hate-speech,graffiti,,,,No,,high school,K-12,bathroom,,,,,"Some students believe whoever did it was just acting out.

""(They were) just doing it for attention or didn't know what it meant, or that it was cool to write it because someone else got caught and got attention for it,"" says one student.

But others say the perpetrator knew exactly what they were doing.

""It's such a prominent issue with hate-crimes across the country, I don't think anyone would draw the symbol not knowing what it meant,"" says Jake, a sophomore at Scarsdale High School. ""It's something that needs to be addressed, especially in Scarsdale where there is definitely a high Jewish population.""

The school's principal Kenneth Bonamo responded, saying in part, ""Hate speech and scare tactics will not be tolerated and do not represent what we stand for.""

Police say they are looking into the incident as a hate-crime.","Offensive language accompanied swastka; I could not find the original article, but it is also reported here: https://dailyvoice.com/new-york/scarsdale/schools/offensive-graffiti-discovered-at-scarsdale-hs-for-second-time-this-month/776442/",school administration,letters/statements,"school administration
letters/statements",police/sheriff,other,"police/sheriff
other",,,"
",,,"
",2,Other,graffiti,"letters/statements, other","school administration, police/sheriff",,True,other,0,True,False,None,False,True,police/sheriff,0,0,0,False,True
https://cambridge.wickedlocal.com/news/20191002/more-swastikas-racist-graffiti-found-inside-cambridge-rindge-bathroom,9/27/19,Sept-2019,Cambridge,MA,Local News,signs-of-hate,,,AWD,,No,dust,high school,K-12,windowsill in stairwell,,,,,"The incident was reported to Cambridge police on Sept. 27 around 8:38 a.m. after the school’s safety officers were notified by a teacher. The swastikas were on a windowsill in a stairwell leading up to the fifth floor of the main building. They were side by side in the dust and were cleaned off by a staff member. Rosalie Rippey, communications manager for CPSD, said the incident will be treated as an internal disciplinary issue if the person who drew the marks were identified.",,police/sheriff,other,"police/sheriff
other",school administration,clean up/cover up,"school administration
clean up/cover up",,,"
",,,"
",2,Other,other,"other, clean up/cover up","police/sheriff, school administration",,True,other,0,False,True,school administration,False,True,police/sheriff,0,0,0,False,True
https://www.northjersey.com/story/news/bergen/fair-lawn/2019/09/27/swastikas-found-memorial-middle-school-fair-lawn-nj/3792102002/,9/27/19,Sept-2019,Fairlawn,NJ,Aggregate Community News Platform,hate-based-behavior,antisemitic-symbols,,,,No,,middle school,K-12,auditorium,,,,,"FAIR LAWN — A swastika was discovered Friday morning etched on the back of an auditorium chair at Memorial Middle School, authorities said. The hate-based behavior comes a week after another swastika was found in the boy’s bathroom of the same school.

The latest incident comes days before the celebration of Rosh Hashanah, the Jewish New Year.

The school is unaware of when the antisemitic symbols, which have since been removed, were placed in both locations. They are making the investigation a top priority for the district community, said Superintendent Nicholas Norcia. The Fair Lawn police are investigating both incidents. 

Norcia is urging everyone in the community to continue having conversations around respect and acceptance.

“Hate-based behavior is intolerable and has no place in society and in our schools. The staff of the Fair Lawn Public Schools will continue to promote an environment of inclusiveness for all our students. We will continue to educate our students on the need for respecting one another,” said Norcia in a Facebook post.

Fair Lawn has a curriculum that studies the history of the Holocaust and genocide, the superintendent said. They also have diversity celebrations throughout the school year.

“We are very aware of the rise in antisemitism across the nation since the election in 2016 and we continue to find ways to educate the youth in the community,” said Mayor Kurt Peluso.


During a council meeting in Fair Lawn on Sept. 24, an ordinance was introduced to add a community relations advisory committee. The committee will create educational, cultural, and community programming, that promotes inclusivity.

The committee will address hate behavior. The goal is that they can be more proactive than reactive. One of the first events the committee will organize is an interfaith night, an event that also took place last year in Fair Lawn.

Councilwoman Cristina Cutrone, who is also a teacher, said, “The more we can teach people, we expect to see less things like this happen.”",,school administration,clean up/cover up,"school administration
clean up/cover up",school administration,letters/statements,"school administration
letters/statements",mayor/council member,policy/committee/system creation,"mayor/council member
policy/committee/system creation",,,"
",3,Other,antisemitic-symbol,"clean up/cover up, letters/statements, policy/committee/system creation","school administration, school administration, mayor/council member",,False,no involvement,0,True,True,school administration,False,False,None,1,0,0,True,True
https://www.mi-reporter.com/news/swastikas-found-on-mercer-island-during-jewish-holiday/,9/29/19,Sept-2019,Mercer Island,WA,Local News,none,,,,,No,spray paint,public park,park,concrete riser,,,,,"After the discovery, Friedman immediately sent an email to Mayor Debbie Bertlin and the city parks department. Attached was the photo. And within minutes Bertlin responded, came to the park and the police were called.  “We have not seen anything like this in quite some time,” Magnan said. “Obviously we’ll follow up on any lead we can, but at this point we see this as a one off. Someone did something stupid, but we don’t necessarily see it as pervasive issue on the Island right now … Unfortunately not much we can do on this one.” also, read article to learn about Seattle Community Security, a group organized by Friedman although not clear if inspired by this incident",,community members,letters/statements,"community members
letters/statements",parks department,other,"parks department
other",,,"
",,,"
",2,None,none,"letters/statements, other","community members, parks department",,False,no involvement,0,True,False,None,False,True,parks department,0,0,0,False,False
https://www.hngnews.com/milton_courier/article_5e1c6dbf-af57-5275-88e5-f552b57dab6e.html,9/30/19,Sept-2019,Milton,PA,Local News,none,,,,,No,bodies,high school,K-12,gym floor,,,,,"Milton school officials missed an opportunity for education and prevention by refusing to use the word “swastika” when talking about the “offensive symbol” high school students made with their bodies on the gym floor Sept. 30, an Anti-Defamation League spokesman said. “If you aren’t speaking directly to the type of hate or symbol that was used and what that symbol means, then you’re not fully addressing the situation or the needs of the community that was targeted,” said David Goldenberg, Midwest regional director for the Anti-Defamation League, an international Jewish anti-hate organization.In the days after the swastika incident, students who were in the gym at the time were spoken to about the symbol, its history and why it is inappropriate, Dahman said. No schoolwide or districtwide conversation was had on the incident or topic, he said.  Read rest of article to find out the lack of notifications made about the event and the lack of use of word swastika. very interesting. “At the School District of Milton, our number one priority is to maintain a safe and positive learning environment for all students. To that end, the District has policies and procedures in place designed to address such issues. We are confident that our school and district administration promptly investigated this incident and addressed it with the students in accordance with our policies.”

“As a response to the incident on September 30, staff at Milton High School wanted to not only have consequences for inappropriate student behavior, but also use the situation as a learning experience. MHS staff met with students from that class and discussed the history of the symbol, why it’s offensive, and the negative impact-of-hate-symbols.”",,school administration,letters/statements,"school administration
letters/statements",school administration,policy/committee/system creation,"school administration
policy/committee/system creation",,,"
",,,"
",2,None,none,"letters/statements, policy/committee/system creation","school administration, school administration",,False,no involvement,0,True,False,None,False,False,None,1,0,0,True,False
https://cambridge.wickedlocal.com/news/20191001/swastikas-drawn-in-dust-on-windowsill-at-cambridge-rindge,10/1/19,Oct-2019,Cambridge,MA,Local News,signs-of-hate,,,,,No,,high school,K-12,bathroom,,,,,"Yesterday, graffiti that glorified hate groups was found in a bathroom at the high school,” said Superintendent Ken Salim in a written statement. “This incident is being taken seriously by police and safety officials. This type of vandalism is not merely a prank -- it is an act of racist and antisemitic intimidation. That this occurred during the Jewish High Holidays makes it all the more repugnant. This vandalism does not represent who we are as a community. We will continue to stand for and expect tolerance, inclusion, and respect.”",,school administration,letters/statements,"school administration
letters/statements",police/sheriff,other,"police/sheriff
other",,,"
",,,"
",2,Other,other,"letters/statements, other","school administration, police/sheriff",,True,other,0,True,False,None,False,True,police/sheriff,0,0,0,False,True
https://poststar.com/news/local/man-pleads-guilty-for-spray-painted-swastikas/article_a6c32759-97bb-5ace-a603-e106915c9ed8.html,10/2/19,Oct-2019,Queensbury,NY,Local News,graffiti,vandalism,,Kill-all-Jewz,,No,spray paint,Masonic Temple ,religious institution,sign,,,,"Gaven M. Wasson, 18 of Pinion Pine Lane and Anthony L. Dean, 20, of Glens Falls","18 year old male arrested. Police said their interviews of the duo found no apparent antisemitic intent with the use of a swastika.

They also were accused of painting on a street sign, an exterior wall at the Speedway store on Aviation Road and a storage building at the Methodist Church on Aviation Road.

In Warren County Court on Wednesday, Judge John Hall asked Wasson what he spray-painted, and he replied, “Just some slang.”

Wasson was put on interim probation for a year, and directed to perform 96 hours of community service during that time. He also will have to make restitution, with an estimate of about $1,000 given in court.",,police/sheriff,suspension/denial of access to space,"police/sheriff
suspension/denial of access to space",,,"
",,,"
",,,"
",1,Graffiti,vandalism,suspension/denial of access to space,suspension/denial of access to space,,True,suspension/denial of access to space,0,False,False,None,True,False,None,0,0,0,False,True
https://www.facebook.com/events/2420846914793498/,10/3/19,Oct-2019,Pelham,NY,Religious Journal,none,,,,,No,,middle school,K-12,,,,,,"Superintendent of Schools Cheryl H. Champ, and Principal of Pelham Middle School Lynn M. Sabia, signed a letter reacting to the swastikas. 

“These symbols of hate have no place in our society and especially within our schools. This behavior is deeply offensive and will not be tolerated,” the letter read.
In the letter, they said that as an “immediate response,” all students attended an assembly where the principal and assistant principal  “discussed the swastika's meaning, its dark place in our history and why the symbol remains offensive to this day.”
Following the incident, US Congressman Eliot Engel issued a statement.
“The appearance of this despicable symbol is yet another example of the rising tide of antisemitism in our country,” Engel wrote.
“Children in school should never be subjected to hate, racism, or intolerance of any kind.  All of us in the public space have a moral responsibility to make sure our words and actions are combating this hate, not fueling the fire.""
Latest articles from Jpost
Engel also praised the school administrators, saying, “I commend Pelham Superintendent of Schools Cheryl H. Champ and Pelham Middle School Principal Lynn M. Sabia for their swift and thorough response—they promptly reported the incident to the police, gathered the school community to discuss the meaning of this deeply disturbing symbol, and focused on including Holocaust education into their curriculum.”  Also, read interesting letter a student wrote in response: https://pelhamexaminer.com/18165/showcase/why-i-was-not-surprised-about-swastikas-the-reality-of-being-a-jewish-student-in-pelham/",Pelham and all of Westerchester area is heavily populated Jewish community.,school administration,letters/statements,"school administration
letters/statements",representative/senator,letters/statements,"representative/senator
letters/statements",community members,gathering/protest/vigil/demonstration,"community members
gathering/protest/vigil/demonstration",,,"
",3,None,none,"letters/statements, letters/statements, gathering/protest/vigil/demonstration","school administration, representative/senator, community members",,False,no involvement,0,True,False,None,False,False,None,0,1,0,True,False
https://www.capecodtimes.com/news/20191013/2nd-swastika-incident-confirmed-in-falmouth,10/4/19,Oct-2019,Sandwich,MA,Local News,vandalism,,,,,No,,high school,K-12,parking lot,,,,,"All the affected parking spots had been painted over by the evening the vandalism was reported, according to Gould.

In response, the school is using the expertise of its history and social studies teachers to talk with students about what the vandalization means, and the consequences of those types of actions, according to Gould and Sandwich Town Manager George “Bud” Dunham.

“This is an act that we cannot and will not tolerate,” Gould and Dunham said in a joint statement Thursday.

Both police and school officials in Sandwich are investigating the incident.",,school administration,clean up/cover up,"school administration
clean up/cover up",school administration,policy/committee/system creation,"school administration
policy/committee/system creation",mayor/council member,letters/statements,"mayor/council member
letters/statements",police/sheriff,other,"police/sheriff
other",4,Vandalism,vandalism,"clean up/cover up, policy/committee/system creation, letters/statements, other","school administration, school administration, mayor/council member, police/sheriff",,True,other,0,True,True,school administration,False,True,police/sheriff,1,0,0,True,True
https://reason.com/2019/10/16/mysterious-swastika-incident-at-yale-law-school/,10/5/19,Oct-2019,New Haven,CT,Online Magazine,antisemitic-graffiti,,,,,No,spray paint,law school,college,steps,,,,,"Saturday it appeared, and by Sunday, it was covered by black paint and a doormat. On Monday, Yale Law School Dean Heather Gerken issued a statement to the YLS community reaffirming the school's values, offering support and notifying the community of an upcoming investigation.

""We are saddened by this act-of-hate against our community at any time but understand that this is particularly difficult occurring between the High Holy Days,"" said Ellen Cosgrove, associate dean of students at Yale Law School. ""Diversity and inclusion are core values of our institution [and] attacks against individual students or communities of students will not be tolerated.""

Gerken emphasized that there is no evidence that a member of the Yale community painted the swastika, and stressed that the act of antiSemitism is ""utterly antithetical"" to the values of the Law School.

""Yale Law School has zero tolerance for discrimination or harassment of any kind, and symbols of hate have no place on our campus or in our society,"" Gerken said. ""We take an incident like this extremely seriously and are currently investigating.""

Gerken encouraged anyone with information to reach out to her office.

Organizations in the Yale community, such as the Law School's Office of Student Affairs and the Joseph Slifka Center for Jewish Life, responded to the incident on Monday, condemning the action and offering support to students.

Rabbi Jason Rubenstein, Jewish chaplain at Yale, wrote in an email to the Slifka community Monday evening that the investigation into the perpetrator's identity is ongoing and is ""relying on video footage from late Saturday night and early Sunday morning.   also, read this article for journalist's take",,school administration,clean up/cover up,"school administration
clean up/cover up",school administration,letters/statements,"school administration
letters/statements",religious leaders,letters/statements,"religious leaders
letters/statements",,,"
",3,Graffiti,graffiti,"clean up/cover up, letters/statements, letters/statements","school administration, school administration, religious leaders",,False,no involvement,1,True,True,school administration,False,False,None,0,0,0,False,True
https://www.redandblack.com/uganews/update-uga-president-jere-morehead-releases-statement-condemning-swastikas-drawn/article_44e68002-0c7d-11ea-8e1a-3f65d9769be9.html,10/6/19,Oct-2019,Athens,GA,Local News,none,,,FU-Black-Shirt,,No,marker,dorm,college,dorm whiteboard,,Jewish Community,,,"University of Georgia President Jere Morehead sent an ArchNews message to faculty, staff and students on Nov. 21 condemning “swastikas drawn on message boards and placards in two of our residence halls.”

“I am appalled by such offensive and outrageous displays of hate. Let me be clear: this type of behavior has no place on our campus,” Morehead wrote. “The University of Georgia is defined by our shared values. Respect for others, diversity of thought, a love of learning, and a drive to expand knowledge and make a positive difference—these values unite us as a campus community and inspire our academic endeavors.”

Morehead also asked students with information about the drawings to contact the Equal Opportunity Office or UGA police, before calling for the community to ""reaffirm our commitment to ensuring a welcoming and inclusive environment.""

Proclamation 32-09, passed by the SGA Senate on Nov. 12 and signed by SGA President Rachel Byers, will prompt SGA work with the Equal Opportunity Office, University Housing and Resident Assistants “to create appropriate educational materials in residence halls.” The materials would include a uniform statement on the campus anti-discrimination policy and instructions for how students can report issues, according to the proclamation.

The UGA Residence Hall Association, which “advocate[s] for the 8,300+ residents that live on campus,” released a statement condemning the actions that lead to the reports.  Read this article for other responses.  see also this article for more campus response including statement by UGA Democrats: https://gradynewsource.uga.edu/uga-confirms-reports-of-swastikas-drawn-on-jewish-students-doors/",young woman who live in dorm is jewish; sign of her jewish sorority was on the door and was torn. also said that incident happened in august; she did not hang up sign again but she was targeted anyway,school administration,letters/statements,"school administration
letters/statements",school administration,policy/committee/system creation,"school administration
policy/committee/system creation",student group,letters/statements,"student group
letters/statements",police/sheriff,other,"police/sheriff
other",4,None,none,"letters/statements, policy/committee/system creation, letters/statements, other","school administration, school administration, student group, police/sheriff",Jewish Community,True,other,0,True,False,None,False,True,police/sheriff,1,0,0,True,True
https://www.capecodtimes.com/news/20191013/2nd-swastika-incident-confirmed-in-falmouth,10/6/19,Oct-2019,Falmouth,MA,Local News,vandalism,,,,,No,,yacht club,local business,dock,,,,,"The town DPW was called to the yacht club and cleaned the dock, he said. Police involvement",,police/sheriff,other,"police/sheriff
other",parks department,clean up/cover up,"parks department
clean up/cover up",,,"
",,,"
",2,Vandalism,vandalism,"other, clean up/cover up","police/sheriff, parks department",,True,other,0,False,True,parks department,False,True,police/sheriff,0,0,0,False,True
https://www.news-gazette.com/news/local/university-illinois/ui-investigates-antiSemitism-complaints/article_c84f3c70-eb64-11e9-b41f-db8a3d1aaa7f.html,10/7/19,Oct-2019,Champaign,IL,Local News,none,,,White-Power,,No,,campus building,college,bathroom,,,,,"The chancellor issued a statement late Wednesday denouncing antiSemitism following that incident and Monday’s discovery of a swastika in the UI’s Foreign Languages Building. “Bias and prejudice are antithetical to the educational foundations of our university and hurtful to our entire community. The idea that any individual feels threatened for expression of personal religious or ethnic identity is unacceptable,” Jones said in the email.",believed to be connected to a Palestinian perspective presentation on campus ,school administration,letters/statements,"school administration
letters/statements",,,"
",,,"
",,,"
",1,None,none,letters/statements,letters/statements,,False,no involvement,0,True,False,None,False,False,None,0,0,0,False,False
https://abc7chicago.com/nw-side-family-finds-swastika-nazi-painted-on-garage/5604176/,10/8/19,Oct-2019,Chicago,IL,Local News,hateful-vandalism,graffiti,,Death-to-America,,No,spray paint,home,private property,garage door,,Jewish Community,,,"According to the Anti-Defamation League, antisemitic incidents go up around the Jewish holidays. The ADL said in the last three years the rate of incidents have gone up 48 percent nationwide and 110 percent in the Midwest.

""hate-incidents such as this not only are an attack on the individual, but they are often intended to spread fear throughout the targeted community,"" said ADL Regional Director David Goldenberger.

The ADL said getting to know your neighbors and education in schools are the best ways to prevent hate-crimes.

No arrests have been made, as Chicago police continue to investigate the incident.","Owner is non-practing jew and swastika incident happened on the eve of Yom Kippur, the holiest day on the Jewish calendar.",ADL,letters/statements,"ADL
letters/statements",police/sheriff,other,"police/sheriff
other",,,"
",,,"
",2,Vandalism,vandalism,"letters/statements, other","ADL, police/sheriff",Jewish Community,True,other,0,True,False,None,False,True,police/sheriff,0,0,0,False,True
https://www.capecodtimes.com/news/20191013/2nd-swastika-incident-confirmed-in-falmouth,10/10/19,Oct-2019,Falmouth,MA,Local News,vandalism,,,,,No,,Jewish congregation,religious institution,Israeli Flag,,Jewish Community,,,"Lieberman took the defaced flag inside, photographed it and contacted the Falmouth Police Department and the Anti-Defamation League New England office.",,police/sheriff,other,"police/sheriff
other",representative/senator,other,"representative/senator
other",,,"
",,,"
",2,Vandalism,vandalism,"other, other","police/sheriff, representative/senator",Jewish Community,True,other,0,False,False,None,False,True,police/sheriff,0,0,0,False,True
https://www.lohud.com/story/news/local/westchester/pleasantville/2019/10/11/swastika-found-pleasantville-high-school/3941560002/,10/10/19,Oct-2019,Mount Pleasant,NY,Aggregate Community News Platform,vandalism,,,,,No,pencil ,high school,K-12,bathroom floor; on bottom of interior door,,,,,"Principal Joseph Palumbo emailed parents on Thursday night about one swastika, which was discovered by a student after classes ended earlier that day. He then emailed parents again on Friday about a second swastika that was found.

Someone used a pencil to draw a swastika on the door of a stall in a boys bathroom. After the vandalism was reported, Palumbo said, staff locked the bathroom and notified the police. The school district and police are investigating.

""The Pleasantville Union Free School District rejects this antisemitic act and the use of all symbols/language of hate in our schools,"" Palumbo said.  The Pleasantville school district is working with the Anti-Defamation League and the Holocaust and Human Rights Education Center to educate its school community, Palumbo said. The ADL will hold leadership training for students this month, and the faculty and staff will receive anti-bias training in November. See more for response.",,school administration,letters/statements,"school administration
letters/statements",school administration,other,"school administration
other",,,"
",,,"
",2,Vandalism,vandalism,"letters/statements, other","school administration, school administration",,False,no involvement,0,True,False,None,False,True,school administration,0,0,0,False,False
https://www.news-gazette.com/news/local/university-illinois/two-more-swastikas-found-on-ui-campus/article_834ae344-eebc-11e9-9fd5-937fab5fb8b2.html,10/11/19,Oct-2019,Champaign,IL,Local News,none,,,,,No,metal,campus building,college,elevator,,,,,"The latest — a lightly inscribed swastika in an elevator at Weston Hall and a pencil-drawn swastika on a study table in the ACES library — drew a response from UI Police Chief Craig Stone.

""All of these incidents remain under investigation, and we can make a promise to our campus community members that those investigations will be thorough,"" he said. ""Any time a crime is reported to us, we do everything within our authority to identify the person responsible. At this time, we do not have a reason to believe that these incidents are related to each other.""


The latest two were found Friday, and police don't know how long they've been there.

""We understand and acknowledge that having multiple incidents of this kind reported in such a short period of time is troubling and, for many of our community members, threatens their sense of personal safety on our campus,"" Stone continued. ""We are confident that our campus remains a safe place for students, faculty, staff and visitors, and the University of Illinois Police Department continues to maintain a highly-visible police presence to deter criminal activity. Our community members should contact us immediately if they are aware of any troubling or suspicious behavior.""

Last week, a swastika was found in a bathroom in the Foreign Languages Building and another at Taft Hall.

In at least one case, the damage appeared to be quite old, the UI Police said in a statement.

The discovery of a swastika last week, along with a controversial residence hall presentation on the Israeli-Palestinian conflict, prompted Chancellor Robert Jones to send a campus-wide email addressing the incidents.

Chancellor Robert Jones apologized after complaints about 'antisemitic content' in a UI Housing diversity training program, calling it 'inexcusable and unacceptable.'

“Bias and prejudice are antithetical to the educational foundations of our university and hurtful to our entire community. The idea that any individual feels threatened for expression of personal religious or ethnic identity is unacceptable,” Jones said in the email.
",,police/sheriff,other,"police/sheriff
other",police/sheriff,letters/statements,"police/sheriff
letters/statements",,,"
",,,"
",2,None,none,"other, letters/statements","police/sheriff, police/sheriff",,True,other,0,True,False,None,False,True,police/sheriff,0,0,0,False,True
